STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DEWP,DEWP_ATTRIBUTES,FRSHTT,FRSHTT_ATTRIBUTES,GUST,GUST_ATTRIBUTES,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,MXSPD,MXSPD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,SNDP,SNDP_ATTRIBUTES,STP,STP_ATTRIBUTES,TEMP,TEMP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/23/18,46.4,24,0,,999.9,,100.9, ,70, ,12,,0,G,1007,24,999.9,,990,24,87.8,24,10,24,6.2,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/23/18,34.6,24,0,,29.9,,105.6, ,59, ,24.1,,0,I,1005.7,24,999.9,,928.2,24,83.5,24,9.1,24,8.5,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/22/18,35.8,24,0,,40,,102.2,*,75.2,*,28.9,,0,I,9999.9,0,999.9,,915.3,24,87,24,10,24,12.4,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/22/18,24,24,0,,25.1,,111.9, ,64, ,17.1,,0,G,1008.4,23,999.9,,930.4,24,91.2,24,10,24,6.7,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/22/18,33.4,23,0,,22.9,,107.4, ,66.7, ,19,,0,I,1009.3,24,999.9,,930.7,24,86.3,24,52.5,24,8.1,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/22/18,40.9,20,0,,22,,87.8,*,62.6,*,18.1,,0,I,9999.9,0,999.9,,879.9,20,77.2,20,10,20,11.9,20
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/22/18,49.4,24,0,,999.9,,99, ,68, ,9.9,,0,G,1011.4,24,999.9,,994.3,24,84.5,24,10,24,5.1,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/22/18,33.6,24,0,,22,,108.5, ,61.7, ,19,,0,I,1009.6,24,999.9,,931.8,24,84.7,24,9.4,24,6.1,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/21/18,44.7,24,0,,28.9,,102.2,*,69.8,*,22,,0,I,9999.9,0,999.9,,915.7,24,87.5,24,10,24,11.5,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/21/18,32.9,24,0,,25.1,,111.9, ,64.9, ,19,,0,G,1008.9,23,999.9,,930.8,24,91,24,10,24,7.4,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/21/18,39.3,24,0,,28.9,,107.6,*,67.6,*,22,,0,I,1009.6,24,999.9,,930.9,24,86.9,24,44.2,24,9.7,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/21/18,47.6,16,0,,21,,84.2,*,62.6,*,17.1,,0,I,9999.9,0,999.9,,880.4,16,78.8,16,9.8,16,12.4,16
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/21/18,51.2,24,0,,999.9,,97, ,68, ,8.9,,0,G,1012.1,24,999.9,,995,24,83.6,24,10,24,5.5,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/21/18,41.3,24,0,,28.9,,108.5, ,58.3, ,18.1,,0,I,1009.9,24,999.9,,932.1,24,86,24,9.4,24,7.2,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/20/18,43.2,24,0,,28.9,,102.2,*,68,*,22.9,,0,I,9999.9,0,999.9,,916.5,24,82.7,24,9.9,24,9,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/20/18,36.8,24,0,,18.1,,108, ,59, ,14,,0,G,1010.6,24,999.9,,932.1,24,87.5,24,10,24,5,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/20/18,39.3,23,0,,21,,104.4, ,56.1, ,15.9,,0,I,1010.9,22,999.9,,931.8,23,82.7,23,48.3,23,6.3,23
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/20/18,47.7,24,0,,22,,86,*,51.8,*,17.1,,0,I,9999.9,0,999.9,,880.5,24,70.2,24,9.8,24,7.9,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/20/18,53.8,24,0,,999.9,,97, ,66.9, ,12,,0,G,1012.2,24,999.9,,995.1,24,83.4,24,10,24,4.6,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/20/18,39.3,23,0,,17.1,,104.5, ,52.5, ,15.9,,0,I,1011.3,22,999.9,,933.1,23,81.7,23,9,23,4.5,23
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/19/18,40.2,24,0,,33,,95,*,60.8,*,26,,0,I,9999.9,0,999.9,,916.8,24,75.1,24,9.9,24,10.6,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/19/18,35.2,24,0,,999.9,,100, ,54, ,8.9,,0,G,1011.6,24,999.9,,932.6,24,80.3,24,10,24,4.7,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/19/18,38.6,24,0,,27,,95.9, ,53.4, ,19,,0,I,1012.1,24,999.9,,932.5,24,74.3,24,39.2,24,7.5,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/19/18,44.7,24,0,,22.9,,80.6,*,51.8,*,18.1,,0,I,9999.9,0,999.9,,880.3,24,64.8,24,10,24,9.9,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/19/18,50.1,24,0,,999.9,,93, ,61, ,12,,0,G,1013.7,24,999.9,,996.4,24,78.7,24,10,24,5.3,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/19/18,38.5,24,0,,21,,95.2, ,52.5, ,15.9,,0,I,1012.4,24,999.9,,933.7,24,73.5,24,8.8,24,4.8,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/18/18,37.4,24,0,,41,,84.2,*,59,*,33,,0,I,9999.9,0,999.9,,914.8,24,68.7,24,10,24,13.9,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/18/18,33.4,24,0,,21,,93, ,54, ,15.9,,0,G,1009.6,24,999.9,,930.5,24,73.3,24,10,24,5.4,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/18/18,37.7,13,0,,32.1,,89.2, ,53.4, ,22,,0,I,1012,13,999.9,,932,13,74,13,66.2,13,6.5,13
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/18/18,40.2,24,0,,26,,71.6,*,46.4,*,21,,0,I,9999.9,0,999.9,,878.4,24,58,24,10,24,12,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/18/18,47.5,24,0,,18.1,,84.9, ,59, ,11.1,,0,G,1013.9,24,999.9,,996.5,24,70.9,24,10,24,5.2,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/18/18,37.3,13,0,,31.1,,89.4, ,52.9, ,21,,0,I,1012.3,13,999.9,,933.2,13,73.2,13,7.9,13,5.6,13
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/17/18,42.4,24,0,,36.9,,77,*,53.6,*,29.9,,0,I,9999.9,0,999.9,,910.8,24,63.6,24,10,24,18.6,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/17/18,34.4,24,0,,39,,95, ,59, ,24.1,,0,G,1002.8,23,999.9,,924.4,24,74.5,24,10,24,16.8,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/17/18,44.5,24,0,,36.9,,73.4,*,52.7,*,31.1,,0,I,1007.1,24,999.9,,927.3,24,61.6,24,35,24,23.5,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/17/18,36.8,24,0,,34,,73.4,*,46.4,*,26,,0,I,9999.9,0,999.9,,873.4,24,57.8,24,9.6,24,14.2,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/17/18,48.3,24,0,,22.9,,89.1, ,59, ,19,,0,G,1008.7,24,999.9,,991.4,24,68.3,24,10,24,11.1,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/17/18,44.4,24,0,,33,,84.9, ,52.5, ,27,,0,I,1007.2,24,999.9,,928.4,24,61.8,24,9.4,24,19.6,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/16/18,33,24,0,,34,,84.2,*,62.6,*,28,,0,I,9999.9,0,999.9,,909.2,24,74,24,10,24,15.3,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/16/18,30.8,24,0,,36.9,,96.1, ,68, ,28,,0,G,1000.9,24,999.9,,923.1,24,82.9,24,10,24,14.7,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/16/18,35.2,24,0,,39,,88.7, ,63.1, ,31.1,,0,I,1003.4,24,999.9,,924.7,24,75.2,24,57.9,24,18,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/16/18,29.1,18,0,,26,,82.4,*,53.6,*,19,,0,I,9999.9,0,999.9,,871.9,18,72.4,18,9.9,18,12.4,18
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/16/18,40.3,24,0,,20,,98.1, ,63, ,18.1,,0,G,1003.7,24,999.9,,986.7,24,78.8,24,10,24,9.6,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/16/18,31.4,24,0,,34,,91.4, ,64.2, ,27,,0,I,1003.7,24,999.9,,925.9,24,75.7,24,9.6,24,16.9,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/15/18,34.4,24,0,,29.9,,93.2,*,68,*,22,,0,I,9999.9,0,999.9,,911.3,24,80.2,24,10,24,14.8,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/15/18,31.6,24,0,,34,,105.1, ,66.9, ,27,,0,G,1002.9,24,999.9,,925.2,24,87.4,24,10,24,17.6,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/15/18,32,24,0,,31.1,,94.6, ,69.8, ,26,,0,I,1005.2,24,999.9,,926.6,24,80.6,24,64.2,24,16.6,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/15/18,30.4,8,0,,22,,86,*,77,*,17.1,,0,I,9999.9,0,999.9,,873.6,8,83.1,8,10,8,13.6,8
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/15/18,36,24,0,,20,,100.9, ,70, ,15.9,,0,G,1004.7,24,999.9,,987.7,24,85.7,24,10,24,9.1,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/15/18,33.2,24,0,,27,,96.8, ,67.8, ,20,,0,I,1005.6,20,999.9,,927.9,24,81.1,24,9.4,24,15.3,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/14/18,38,24,0,,32.1,,96.8,*,75.2,*,27,,0,I,9999.9,0,999.9,,912.2,24,85.8,24,10,24,13.7,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/14/18,36.2,24,0,,29.9,,106, ,66.9, ,21,,0,G,1004.4,24,999.9,,926.7,24,89.5,24,10,24,8.7,23
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/14/18,34.5,24,0,,29.9,,100.8, ,66.2, ,22.9,,0,I,1006.2,22,999.9,,927.7,24,83.4,24,60.4,24,13.7,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/14/18,36,9,0,,24.1,,87.8,*,80.6,*,17.1,,0,I,9999.9,0,999.9,,875.6,9,85.6,9,9.7,9,12.9,9
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/14/18,46.6,24,0,,18.1,,105.1, ,72, ,14,,0,G,1005.8,24,999.9,,988.9,24,88.3,24,10,24,7.1,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/14/18,37,23,0,,28,,100.8, ,61.3, ,22.9,,0,I,1006.4,15,999.9,,928.6,23,84.8,23,9.3,23,14.8,23
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/13/18,38.6,24,0,,28.9,,98.6,*,71.6,*,19,,0,I,9999.9,0,999.9,,912.8,24,85.1,24,10,24,8.3,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/13/18,34,24,0,,22,,105.1,*,73,*,14,,0,I,1006,24,999.9,,928.2,24,90.2,24,10,24,7.8,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/13/18,33.5,24,0,,31.1,,102.2, ,63.1, ,27,,0,I,1006.7,22,999.9,,928.1,24,84.7,24,50,24,12.2,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/13/18,40.8,8,0,,20,,89.6,*,75.2,*,15,,0,I,9999.9,0,999.9,,876.5,8,85.3,8,8.9,8,12.7,8
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/13/18,49.9,24,0,,999.9,,105.1, ,66.9, ,12,,0,G,1006.9,24,999.9,,989.9,24,87.2,24,10,24,4.5,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/13/18,35.3,22,0,,28.9,,102.2,*,61.7,*,19,,0,I,1007,16,999.9,,929.3,22,84.8,22,8.9,22,8.5,22
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/12/18,35.1,24,0,,27,,98.6,*,66.2,*,15.9,,0,I,9999.9,0,999.9,,913.1,24,81.9,24,10,24,6.7,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/12/18,28.9,11,0,,19,,105.1,*,68.5,*,9.9,,0,I,1005.5,10,999.9,,927.8,11,96.1,11,10,11,6.4,11
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/12/18,33.8,24,0,,21,,102.2, ,58.1, ,20,,0,I,1007.3,23,999.9,,928.5,23,82,24,43.3,24,5.9,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/12/18,39.2,8,0,,19,,86,*,64.4,*,17.1,,0,I,9999.9,0,999.9,,876.9,8,75.9,8,9.9,8,10.9,8
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/12/18,44.6,24,0,,14,,96.1, ,62.1, ,9.9,,0,G,1009,24,999.9,,991.9,24,80.7,24,10,24,3.7,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/12/18,33.7,24,0,,999.9,,101.8, ,52.7, ,14,,0,I,1007.7,23,999.9,,929.7,23,80.8,24,8.7,24,3.9,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/11/18,31.5,24,0,,31.1,,95,*,60.8,*,24.1,,0,I,9999.9,0,999.9,,913.9,24,73.8,24,10,24,10.2,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/11/18,28.3,24,0,,999.9,,100, ,57, ,13,,0,G,1008.3,24,999.9,,929.7,24,80,24,10,24,4.9,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/11/18,30.2,24,0,,999.9,,96.6, ,55.6, ,18.1,,0,I,1008.8,24,999.9,,929.4,24,73.8,24,39.2,24,5.9,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/11/18,33,20,0,,22,,77,*,50,*,17.1,,0,I,9999.9,0,999.9,,878,19,64,20,10,20,12.2,19
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/11/18,41.3,24,0,,999.9,,88, ,55.9, ,8.9,,0,G,1012.7,24,999.9,,995.3,24,73.4,24,10,24,3.6,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/11/18,28.6,24,0,,999.9,,95.2, ,52.7, ,14,,0,I,1009.2,24,999.9,,930.7,24,72.5,24,8.8,24,3.9,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/10/18,34.6,24,0,,48,,80.6,*,55.4,*,35,,0,I,9999.9,0,999.9,,914.7,24,69.1,24,10,24,20.4,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/10/18,28.7,24,0,,36.9,,99, ,62.1, ,31.1,,0,G,1007.6,22,999.9,,928.9,24,78.8,24,10,24,9.8,23
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/10/18,29.6,24,0,,32.1,,90.3, ,55.6, ,22.9,,0,I,1009.8,24,999.9,,930.4,24,72.6,24,38.3,24,13.9,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/10/18,37.2,24,0,,31.1,,69.8,*,42.8,*,22.9,,0,I,9999.9,0,999.9,,878.8,24,57.7,24,10,24,16.4,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/10/18,41.7,24,0,,22,,88, ,55.9, ,17.1,,0,G,1015.2,24,999.9,,997.8,24,69.6,24,10,24,7.6,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/10/18,30.6,24,0,,33,,86.4,*,57.2,*,26,,0,I,1009.9,24,999.9,,931.5,24,72.5,24,9.1,24,13.4,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/9/18,39.6,24,0,,42.9,,86,*,69.8,*,32.1,,0,I,9999.9,0,999.9,,915,24,76.2,24,10,24,23.5,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/9/18,36,24,0,,35.9,,99, ,55.9, ,28.9,,0,G,1007.8,23,999.9,,929.3,24,84,24,10,24,8.8,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/9/18,37.2,24,0,,32.1,,95, ,60.4, ,24.1,,0,I,1009.8,23,999.9,,930.7,24,78.6,24,38.3,24,16.9,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/9/18,39.6,24,0,,35,,73.4,*,57.2,*,26,,0,I,9999.9,0,999.9,,879.8,24,64.8,24,9.9,24,13.8,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/9/18,46,24,0,,21,,89.1, ,62.1, ,14,,0,G,1013.9,24,999.9,,996.6,24,77,24,10,24,6.7,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/9/18,37,24,0,,33,,95.4, ,52.5, ,28,,0,I,1010.2,24,999.9,,931.9,24,77.6,24,8.9,24,10.6,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/8/18,39.8,24,0,,41,,89.6,*,66.2,*,28.9,,0,I,9999.9,0,999.9,,915.9,24,75.4,24,10,24,16.4,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/8/18,33.1,24,0,,22.9,,99, ,55.9, ,15.9,,0,G,1010.6,24,999.9,,931.7,24,78.1,24,10,24,5,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/8/18,36,24,0,,24.1,,95, ,59.5, ,18.1,,0,I,1011.2,24,999.9,,931.8,24,76.1,24,40,24,8.5,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/8/18,41.7,24,0,,22.9,,75.2,*,55.4,*,18.1,,0,I,9999.9,0,999.9,,880.2,23,64.1,24,10,24,12.1,23
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/8/18,48.2,24,0,,999.9,,88, ,60.1, ,11.1,,0,G,1014.2,24,999.9,,996.9,24,76,24,10,24,6.4,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/8/18,35.3,24,0,,999.9,,95.2, ,52.5, ,20,,0,I,1011.5,24,999.9,,932.9,24,73.4,24,9.2,24,5.6,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/7/18,37.8,24,0,,32.1,,84.2,*,62.6,*,24.1,,0,I,9999.9,0,999.9,,913.4,24,73.9,24,10,24,15.6,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/7/18,30.7,24,0,,27,,96.1,*,59,*,20,,0,G,1007.1,24,999.9,,928.6,24,79.6,24,10,24,8.6,22
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/7/18,34.1,24,0,,28,,90.1, ,59.5, ,22.9,,0,I,1008.7,24,999.9,,929.4,24,74.1,24,45.4,24,14.2,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/7/18,38.2,24,0,,26,,73.4,*,50,*,21,,0,I,9999.9,0,999.9,,877.1,24,63,24,10,24,13,24
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/7/18,46.5,24,0,,17.1,,89.1, ,60.1, ,11.1,,0,G,1011.5,24,999.9,,994.1,24,73.2,24,10,24,6.3,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/7/18,35.2,24,0,,26,,90.3, ,57.9, ,21,,0,I,1008.6,24,999.9,,930.4,24,74.7,24,9.4,24,11.4,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/6/18,32.1,24,0,,32.1,,87.8,*,66.2,*,21,,0,I,9999.9,0,999.9,,912.5,24,77.6,24,10,24,14.7,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/6/18,29.3,24,0,,28,,100.9, ,68, ,20,,0,G,1005.6,24,999.9,,927.4,24,82.9,24,10,24,9.7,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/6/18,37.1,24,0,,29.9,,94.1, ,60.8, ,25.1,,0,I,1007.2,24,999.9,,928.2,24,75.8,24,51.3,24,15.5,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/6/18,32.5,15,0,,22.9,,77,*,59,*,17.1,,0,I,9999.9,0,999.9,,876.1,15,70.9,15,9.9,15,12.5,15
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/6/18,39.6,24,0,,14,,93.9, ,64.9, ,11.1,,0,G,1008.7,24,999.9,,991.6,24,78.5,24,10,24,6.4,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/6/18,38,24,0,,29.9,,94.6, ,62.6, ,22,,0,I,1007.4,24,999.9,,929.4,24,76.2,24,9.2,24,13.3,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/5/18,37.5,24,0,,32.1,,93.2,*,71.6,*,22,,0,I,9999.9,0,999.9,,913,24,83.2,24,10,24,13.8,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/5/18,33.3,24,0,,26,,105.1, ,64, ,19,,0,G,1005.8,24,999.9,,927.8,24,87.2,24,10,24,9.3,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/5/18,37.3,24,0,,27,,99.7, ,64.2, ,24.1,,0,I,1007.2,24,999.9,,928.5,24,81.3,24,46.7,24,13.2,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/5/18,35.2,20,0,,22.9,,82.4,*,57.2,*,18.1,,0,I,9999.9,0,999.9,,876.8,20,73.1,20,10,20,12.5,20
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/5/18,39.6,24,0,,15.9,,100.9, ,64.9, ,13,,0,G,1008.7,24,999.9,,991.6,24,83.5,24,10,24,8,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/5/18,36.8,24,0,,27,,100, ,61.2, ,21,,0,I,1007.4,24,999.9,,929.7,24,80.9,24,9.3,24,11.2,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/4/18,34.9,24,0,,29.9,,96.8,*,77,*,20,,0,I,9999.9,0,999.9,,914.5,24,87.2,24,10,24,14.1,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/4/18,28.2,24,0,,27,,105.1, ,63, ,18.1,,0,G,1007.9,24,999.9,,929.8,24,87.6,24,10,24,6.6,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/4/18,29.9,24,0,,27,,101.8, ,60.3, ,20,,0,I,1008.6,23,999.9,,929.8,24,84,24,37.5,24,10.3,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/4/18,36.9,20,0,,24.1,,86,*,64.4,*,17.1,,0,I,9999.9,0,999.9,,878.5,20,77.4,20,10,20,10.8,20
72384023155,"BAKERSFIELD AIRPORT, CA US",35.4344,-119.0542,149,6/4/18,43.4,24,0,,999.9,,105.1, ,71.1, ,12,,0,G,1009,24,999.9,,991.9,24,87.3,24,10,24,4.9,24
72317153144,"EDWARDS AFB NORTH AUXILIARY AIRFIELD, CA US",34.98833,-117.86472,695.9,6/4/18,30.7,24,0,,25.1,,102.6, ,55, ,18.1,,0,I,1008.9,24,999.9,,931.1,24,82.9,24,8.5,24,7.4,24
72295303183,"MOJAVE AIRPORT, CA US",35.06667,-118.15,849.5,6/3/18,32.4,24,0,,28,,98.6,*,71.6,*,20,,0,I,9999.9,0,999.9,,916,24,84.7,24,10,24,11.3,24
74612093104,"CHINA LAKE NAF, CA US",35.6875,-117.6931,679.7,6/3/18,24.1,24,0,,15,,105.1, ,57.9, ,9.9,,0,G,1010.2,24,999.9,,931.8,24,86.3,24,10,24,4.3,24
72381023114,"EDWARDS AFB, CA US",34.9,-117.86667,704.4,6/3/18,28.6,24,0,,24.1,,101.5,*,61.9,*,21,,0,I,1010.4,24,999.9,,931.4,24,82.4,24,39.2,24,6.8,24
74917100479,"TEHACHAPI MUNICIPAL AIRPORT, CA US",35.1349,-118.4393,1219.5,6/3/18,40.5,24,10000,,20,,89.6,*,46.4,*,15.9,,99.99, ,9999.9,0,999.9,,880.1,24,69.7,24,10,24,6.7,24
